14472	540602
46350	540603
235960	540604
266692	540605
24058	540606
302167	540607
194484	540608
279727	540609
14825	540610
111391	540611
158105	540612
20218	540613
23364	540614
118645	540615
250647	540616
121947	540617
309182	540618
306360	540619
148852	540620
232544	540621
144810	540622
284757	540623
81423	540624
267758	540625
6725	540626
291066	540627
300369	540628
128554	540629
130517	540629
229760	540630
47328	540631
275610	540632
14157	540633
12194	540634
291055	540635
88450	540636
864	540637
202162	540638
12425	540639
287972	540640
271341	540641
228923	540642
303183	540643
88264	540644
42390	540645
298192	540646
301347	540647
59394	540648
271343	540649
126705	540650
284283	540651
277350	540652
304027	540653
155348	540654
21363	540655
245979	540656
66991	540657
271818	540658
61399	540659
277130	540660
315299	540661
101909	540662
225939	540663
54211	540664
286074	540665
317725	540666
276118	540667
8200	540668
293788	540669
145318	540670
102159	540671
83014	540672
267844	540672
235731	540673
276149	540674
280848	540675
252606	540676
290496	540677
307907	540678
224940	540679
257417	540680
95212	540681
278484	540682
280854	540683
217194	540684
265554	540685
60972	540686
38158	540687
213833	540688
283822	540689
53446	540690
279531	540691
284304	540692
285642	540693
300862	540694
225257	540695
138612	540696
311240	540697
272911	540698
21249	540699
291669	540700
280584	540701
298757	540702
281447	540703
138553	540704
276623	540705
163674	540706
4594	540707
40546	540708
136256	540709
230133	540710
297441	540711
223344	540712
163693	540713
6426	540714
201899	540715
62199	540716
94859	540717
199623	540718
112577	540719
298422	540720
7862	540721
263327	540722
316290	540723
314115	540724
180402	540725
208567	540726
47238	540727
9549	540728
300037	540729
212111	540730
45802	540731
193640	540731
64328	540732
249936	540733
95006	540734
301154	540735
147193	540736
22972	540737
288718	540738
310534	540739
184095	540740
200404	540741
257965	540742
247153	540743
173822	540744
288720	540745
83252	540746
171456	540747
184203	540748
76329	540749
260305	540750
264435	540751
187437	540752
292351	540753
20461	540754
212883	540755
306295	540756
21543	540757
190739	540758
292184	540759
178095	540760
259681	540761
51853	540762
275166	540763
8821	540764
13379	540765
313628	540766
288709	540767
194939	540768
55437	540769
287131	540769
280393	540770
275168	540771
279223	540772
70576	540773
219234	540774
288710	540775
235514	540776
269581	540777
202780	540778
283776	540779
256337	540780
10660	540781
215090	540782
252907	540783
276751	540784
13769	540785
12265	540786
301810	540787
185874	540788
262450	540789
293915	540790
250597	540791
276749	540792
33710	540793
7823	540794
108938	540795
230961	540796
106603	540797
279862	540798
283607	540799
317195	540800
302074	540801
310798	540802
128719	540803
24689	540804
307580	540805
237733	540806
317196	540807
316638	540808
269403	540809
188296	540810
117983	540811
208646	540812
194845	540813
182287	540814
75429	540815
183691	540816
83067	540817
81643	540818
9130	540819
306557	540820
315675	540821
9814	540822
133378	540823
181719	540824
240503	540825
140506	540826
132387	540827
180769	540828
65806	540829
191238	540830
256779	540831
4768	540832
298202	540833
243895	540834
268026	540834
52271	540835
63939	540836
218046	540837
316370	540838
242868	540839
2580	540840
268022	540841
195776	540842
284019	540843
309050	540844
276053	540845
294098	540846
59935	540847
4033	540848
280964	540849
268652	540850
83887	540851
116584	540852
297420	540853
197316	540854
136764	540855
280966	540856
73216	540857
20807	540858
297159	540859
304766	540860
216313	540861
261439	540862
96515	540863
2731	540864
255994	540865
34678	540866
200669	540867
259022	540868
177115	540869
271072	540870
263639	540871
70557	540872
306459	540873
269095	540874
1477	540875
248689	540876
177114	540877
181510	540878
277092	540879
271841	540880
302489	540881
273172	540882
166283	540883
213040	540884
220817	540885
89294	540886
277089	540887
169817	540888
302486	540889
201699	540890
211763	540891
317557	540892
206411	540893
100165	540894
100172	540894
257867	540895
164446	540896
284955	540897
246973	540898
285827	540899
315591	540900
237971	540901
60448	540902
61573	540903
20426	540904
284952	540905
195993	540906
187941	540907
188457	540908
307594	540909
2061	540910
55756	540911
268014	540912
227619	540913
309320	540914
284811	540915
67120	540916
274895	540917
169024	540918
233029	540919
23246	540920
99374	540921
279869	540922
182271	540923
86076	540924
268799	540925
237720	540926
126878	540927
154898	540928
309144	540929
124387	540930
193464	540931
310017	540932
155068	540933
101867	540934
132381	540935
18297	540936
54583	540937
8467	540938
305603	540939
219570	540940
145947	540941
160143	540942
174362	540943
22572	540944
261177	540945
293622	540946
298170	540947
13505	540948
287676	540949
154073	540950
300631	540951
274659	540952
252889	540953
310898	540954
93107	540955
310131	540956
13503	540957
177041	540958
224096	540959
136394	540960
284342	540961
110340	540962
49030	540963
293120	540964
304118	540965
177042	540966
227997	540967
239953	540968
118516	540969
49421	540970
266296	540971
21910	540972
63397	540972
295161	540973
283162	540974
197956	540975
24938	540976
55607	540977
219792	540978
267531	540979
1912	540980
179147	540980
283253	540981
11544	540982
70951	540983
203061	540984
297273	540985
219546	540986
3188	540987
140108	540988
303394	540988
59407	540989
187250	540990
39178	540991
304314	540992
94764	540993
309582	540994
108500	540995
188100	540996
143948	540997
247334	540998
293176	540999
143143	541000
284604	541001
127300	541002
90837	541003
193631	541004
286161	541005
47740	541006
92715	541006
183729	541007
215693	541008
283221	541009
256930	541010
90841	541011
59524	541012
286159	541013
119704	541014
294926	541015
298014	541016
36450	541017
283716	541018
29098	541019
63827	541020
263367	541021
285379	541022
262344	541023
298819	541024
317912	541025
301690	541026
222684	541027
280094	541028
212296	541029
150771	541030
175868	541031
302192	541032
239431	541033
307875	541034
312379	541035
24896	541036
291515	541037
314420	541038
280738	541039
215815	541040
212562	541041
274311	541042
266012	541043
310839	541044
268021	541045
280747	541046
220689	541047
25607	541048
277794	541049
299563	541050
314718	541051
28298	541052
307921	541053
8847	541054
266660	541055
232950	541056
306787	541057
271515	541058
301657	541059
299663	541060
295959	541061
252282	541062
30008	541063
287623	541064
75133	541065
301111	541066
244587	541067
301656	541068
179669	541069
47463	541070
165215	541071
298454	541072
288370	541073
142580	541074
178800	541075
153969	541076
312586	541077
287523	541078
286912	541079
19430	541080
62466	541081
21618	541082
154235	541083
21328	541084
291436	541085
236583	541086
83392	541087
252529	541088
219376	541089
290815	541090
39782	541091
213874	541092
97861	541093
266406	541094
126091	541095
88624	541096
66023	541097
304405	541098
296491	541099
314668	541100
271994	541101
307792	541102
304138	541103
278959	541104
151850	541105
234636	541106
234634	541107
189485	541108
207113	541109
285219	541110
91963	541111
283719	541112
23252	541113
283713	541114
210615	541115
60703	541116
6326	541117
278157	541118
23514	541119
310545	541120
274229	541121
96105	541122
276202	541123
170346	541124
300217	541125
289768	541126
299951	541127
317934	541128
242063	541129
23995	541130
278481	541131
292678	541132
317929	541133
219913	541134
187870	541135
34998	541136
76778	541137
266225	541138
269755	541139
33746	541140
164837	541141
270538	541142
32474	541143
266224	541144
55492	541145
199999	541146
74302	541147
4237	541148
255502	541149
272524	541150
248730	541151
313606	541152
291273	541153
292847	541154
287174	541155
264511	541156
283877	541157
56337	541158
85227	541159
311355	541160
314063	541161
267366	541162
82469	541163
267719	541164
24446	541165
131246	541166
294079	541167
302791	541168
114241	541169
51561	541170
280418	541171
40039	541172
27506	541173
259672	541174
100248	541175
199343	541176
51896	541177
251339	541178
261141	541179
256777	541180
62973	541181
59950	541182
288150	541183
263903	541184
213775	541185
11979	541186
314652	541187
183636	541188
36701	541189
201958	541190
204790	541190
263905	541191
247928	541192
265789	541193
198740	541194
251549	541195
63912	541196
148251	541197
266020	541198
247929	541199
319041	541199
96068	541200
46898	541201
6815	541202
252895	541203
240434	541204
307803	541205
175710	541206
48681	541207
14971	541208
256041	541209
252894	541210
35054	541211
243516	541212
261241	541213
288627	541214
266363	541215
254674	541216
161015	541217
284741	541218
253969	541219
5259	541220
12654	541222
69259	541223
201323	541224
287865	541225
100526	541226
196203	541226
257920	541226
82383	541227
200485	541228
14307	541229
205896	541230
17622	541231
196204	541232
287868	541233
278860	541234
139025	541235
201979	541236
251439	541237
64989	541238
111886	541239
64532	541240
310061	541241
302471	541242
49697	541243
72000	541244
218603	541245
83689	541246
313604	541247
251559	541248
86905	541249
146131	541250
60178	541251
30014	541252
298800	541253
185860	541254
297072	541255
65459	541256
118510	541257
301601	541258
284527	541259
314865	541260
315976	541261
65766	541262
298804	541263
247262	541264
244510	541265
101144	541266
285436	541267
5832	541268
248056	541269
263300	541270
272387	541271
215782	541272
268908	541273
62304	541274
193188	541275
124770	541276
270421	541277
257103	541278
186043	541279
76034	541280
269391	541281
274964	541282
296619	541283
125867	541284
292082	541285
278983	541286
273732	541287
270734	541288
245509	541289
267573	541290
237847	541291
125070	541292
297234	541293
40876	541294
4966	541295
25024	541296
70548	541297
26917	541298
316530	541299
66133	541300
86707	541301
72490	541302
135630	541303
287296	541304
76843	541305
92449	541306
265859	541307
11049	541308
78389	541309
203459	541310
294935	541311
181730	541312
298242	541313
314402	541314
299825	541315
1688	541316
11434	541317
312548	541318
39327	541319
277123	541320
28632	541321
29303	541322
315084	541323
282527	541324
274695	541325
296938	541326
213448	541327
29662	541328
30734	541329
188589	541330
102431	541331
74643	541332
285154	541333
231798	541334
267099	541335
252428	541336
274545	541337
29190	541338
292313	541339
257848	541340
139898	541341
264188	541342
313759	541343
314282	541344
274543	541345
312800	541346
288392	541347
243855	541348
300097	541349
245893	541350
178895	541351
258797	541352
255607	541353
100507	541354
272683	541355
222608	541356
99680	541357
83759	541358
271568	541359
304137	541360
152527	541361
280160	541362
74720	541363
80690	541364
26843	541365
148561	541366
84970	541367
126617	541368
295709	541369
317636	541370
273961	541371
290163	541372
20213	541373
140107	541374
34664	541375
129712	541376
252868	541377
227717	541378
99535	541379
44880	541380
160439	541381
200724	541382
237522	541383
303545	541384
292581	541385
276033	541386
244195	541387
102134	541388
247927	541389
223152	541390
301937	541391
123108	541392
253445	541393
10118	541394
244197	541395
149632	541396
293984	541397
16937	541398
267074	541399
311945	541400
10116	541401
123586	541402
276232	541403
312214	541404
251870	541405
16938	541406
271773	541407
303111	541408
5462	541409
259265	541410
47624	541411
275612	541412
266494	541413
305254	541414
191240	541415
309375	541416
212988	541417
220550	541418
26837	541419
273218	541420
274995	541421
65318	541422
217986	541423
284660	541424
272026	541425
261897	541426
252773	541427
273217	541428
53867	541429
56983	541430
119312	541431
288906	541432
16568	541433
255377	541434
290036	541435
245647	541436
21709	541437
256823	541438
185600	541439
7098	541440
155039	541441
290447	541442
280389	541443
227233	541444
195153	541445
31946	541446
248081	541446
283109	541447
238840	541448
243485	541449
273241	541450
3208	541451
298748	541452
192775	541453
263525	541454
283110	541455
311738	541456
55820	541457
26932	541458
314307	541459
7895	541460
290949	541460
302741	541461
101678	541462
306904	541463
311690	541464
304838	541465
13416	541466
290009	541467
299638	541468
284728	541469
216926	541470
252505	541471
302946	541472
284871	541473
304839	541474
6141	541475
289260	541476
276247	541477
286001	541478
5676	541479
281486	541480
61333	541481
314499	541482
230701	541483
276368	541484
2494	541485
276858	541486
138005	541487
263319	541488
53110	541489
274058	541490
267991	541491
141448	541492
1907	541493
188126	541494
282729	541495
138459	541496
286106	541497
196980	541498
261420	541499
196879	541500
270367	541501
124627	541502
282734	541503
232806	541504
286107	541505
234201	541506
206049	541507
274495	541508
273275	541509
119882	541510
98428	541511
232808	541512
93454	541513
312382	541514
3427	541515
187384	541516
274340	541517
106035	541518
267156	541519
291859	541520
278551	541521
220533	541522
89382	541523
45924	541524
284310	541525
302013	541526
6502	541527
268727	541528
220532	541529
219453	541530
132154	541531
208976	541532
284312	541533
302014	541534
293938	541535
42118	541536
6283	541537
304126	541538
309830	541539
190392	541540
303592	541541
270388	541542
286976	541543
42116	541544
101546	541545
276197	541546
61806	541547
2108	541548
285932	541549
281175	541550
272885	541551
277093	541552
291765	541553
306066	541554
42274	541555
27538	541556
35527	541557
60667	541558
11654	541559
6526	541560
262176	541561
10478	541562
241767	541563
85588	541564
186077	541565
217698	541566
76955	541567
57435	541568
157729	541569
3622	541570
229574	541571
85442	541572
182477	541573
273461	541574
297702	541575
299873	541576
308737	541577
229576	541578
243161	541579
2041	541580
287401	541581
182475	541582
93782	541583
274571	541584
94117	541585
311760	541586
310357	541587
39119	541588
203376	541589
290841	541590
53472	541591
48719	541592
274252	541593
294058	541594
279332	541595
126605	541596
203377	541597
313467	541598
93674	541599
274806	541600
276786	541601
244179	541602
122144	541603
122596	541604
288504	541605
30940	541606
63739	541607
66421	541608
235414	541609
256359	541610
121151	541611
68259	541612
269984	541613
30830	541614
293197	541615
45080	541616
222270	541617
25539	541618
123007	541619
97673	541620
292880	541621
275617	541622
97999	541623
271198	541624
84372	541625
102239	541626
296190	541627
298230	541628
251864	541629
90775	541630
289261	541631
211834	541632
272604	541633
295375	541634
139824	541635
186270	541636
228014	541637
314164	541638
289254	541639
277382	541640
308515	541641
273698	541642
33517	541643
286958	541644
138602	541645
293787	541646
285752	541647
271531	541648
272907	541649
272619	541650
68572	541651
197805	541651
274152	541652
253374	541653
126034	541654
295211	541655
39279	541656
269508	541657
283067	541658
78681	541659
13329	541660
188469	541661
263199	541662
204357	541663
311765	541664
288291	541665
456	541666
109535	541667
288114	541668
185584	541669
311762	541670
207795	541671
292517	541672
274946	541673
84496	541674
242203	541675
65086	541676
297796	541677
258786	541678
89232	541679
232526	541680
115614	541681
112759	541682
302279	541683
8736	541684
224805	541685
28301	541686
269023	541687
37168	541688
210671	541689
76467	541690
245857	541691
316057	541692
280276	541693
262916	541694
12761	541695
294760	541696
278066	541697
186973	541698
231985	541699
100851	541700
280278	541701
188445	541702
92160	541703
178544	541704
278060	541705
255628	541706
41218	541707
297180	541708
306316	541709
139772	541710
55128	541711
188451	541712
209894	541713
200020	541714
295783	541715
234549	541716
310011	541717
238474	541718
14300	541719
156421	541720
2418	541721
6684	541722
279903	541723
308134	541724
307331	541725
241110	541726
309969	541727
88583	541728
242267	541729
280933	541730
308009	541731
33738	541732
317114	541733
269014	541734
265171	541735
54094	541736
198446	541736
85647	541737
88585	541738
270428	541739
78562	541740
13091	541741
192764	541742
278995	541743
274226	541744
266616	541745
312294	541746
128816	541747
275403	541748
204011	541749
278997	541750
212431	541751
271882	541752
47055	541753
127433	541754
313801	541755
232786	541756
233418	541757
21807	541758
208252	541759
267226	541760
3101	541761
187227	541762
268912	541763
313802	541764
262946	541765
191442	541766
203175	541767
242824	541768
172580	541769
240021	541770
269778	541771
293959	541772
173263	541773
266040	541774
302463	541775
303337	541776
269344	541777
172534	541778
296329	541779
266402	541780
198347	541781
280056	541782
41777	541783
146313	541784
2233	541785
262077	541786
112874	541787
309456	541788
276353	541789
207266	541790
47549	541791
289853	541792
129022	541793
262715	541794
253349	541795
315407	541796
297651	541797
19865	541798
41632	541799
124019	541800
272791	541801
270489	541802
254398	541803
259200	541804
265480	541805
305039	541806
264148	541807
124056	541808
288351	541809
78773	541810
310086	541811
259197	541812
88405	541813
244245	541814
269002	541815
287167	541816
293036	541817
88404	541818
210619	541819
48290	541820
289277	541821
228529	541822
34262	541823
316951	541824
277415	541825
26403	541826
39643	541826
266058	541827
4578	541828
191327	541829
162104	541830
279543	541830
62414	541831
3896	541832
280110	541833
39644	541834
293651	541835
70656	541836
247073	541836
250557	541837
149083	541838
15719	541839
120097	541839
272014	541840
274662	541841
273488	541842
265885	541843
99341	541844
303542	541845
308118	541846
205264	541847
281380	541848
287599	541849
288946	541850
202110	541851
70079	541852
97711	541853
295414	541854
276248	541855
154412	541856
92201	541857
317975	541858
268070	541859
295412	541860
276245	541861
98178	541862
314033	541863
211573	541864
243866	541865
285476	541866
207051	541867
276516	541868
211568	541869
306364	541870
209188	541871
272009	541872
207050	541873
276518	541874
310927	541875
279181	541876
285023	541877
41831	541878
291782	541879
278367	541880
292899	541881
290520	541882
45498	541883
295298	541884
278419	541885
204086	541886
7767	541887
283643	541888
304233	541889
308270	541890
297416	541891
130959	541892
304231	541893
285581	541894
205484	541895
285580	541896
185545	541897
280675	541898
31149	541899
280672	541900
9151	541901
316211	541902
258217	541903
313485	541904
313484	541905
316911	541906
318282	541907
283197	541908
283187	541909
306389	541910
135460	541911
149085	541912
228434	541913
198391	541914
312988	541915
114910	541916
18868	541918
239791	541919
19669	541920
285502	541921
282872	541922
178831	541923
178935	541923
10095	541924
178832	541925
285504	541926
33617	541927
19182	541928
153960	541929
242065	541930
153507	541931
83021	541932
126192	541933
202933	541934
219584	541934
304332	541935
307838	541936
125219	541937
158931	541938
241288	541939
307836	541940
284831	541941
302238	541942
274200	541943
281072	541943
202876	541944
284824	541945
189806	541946
274930	541947
202878	541948
25344	541949
245763	541949
275666	541950
251587	541951
226487	541952
314210	541953
275667	541954
307347	541955
19571	541956
314218	541957
226111	541958
19063	541959
289501	541960
245345	541961
290911	541962
112506	541963
250835	541964
136985	541965
292856	541966
262625	541967
179390	541968
3843	541969
284714	541970
276544	541971
265409	541972
273257	541973
306943	541974
287879	541975
301275	541976
295238	541977
37663	541978
314864	541979
301269	541980
92172	541981
63241	541982
267252	541983
305577	541984
50967	541985
263295	541986
64429	541987
243556	541988
165801	541989
287042	541990
307383	541991
60721	541992
291093	541993
193783	541994
243444	541995
87428	541996
288313	541996
79073	541997
68658	541998
277369	541999
317137	542000
217531	542001
284366	542002
310194	542003
251577	542004
246244	542005
87276	542006
173630	542007
222264	542008
137499	542009
301388	542010
263841	542011
25594	542012
81578	542013
307113	542014
277598	542015
66164	542016
137004	542017
116078	542018
126234	542019
277163	542020
93146	542021
151926	542022
258322	542023
266745	542024
29468	542025
289863	542026
275441	542027
214621	542028
35117	542029
288071	542030
303207	542031
47300	542032
280737	542033
78949	542034
147095	542035
304587	542036
16201	542037
200848	542038
36165	542039
36286	542040
78920	542041
39326	542042
286464	542043
304590	542044
21369	542045
287987	542046
98494	542047
194948	542048
245518	542049
286466	542050
65752	542051
15615	542052
122998	542053
73101	542054
254303	542055
262158	542056
36699	542057
249208	542058
287507	542059
41971	542060
128363	542061
189316	542062
295058	542063
14193	542064
177399	542065
4147	542066
194176	542067
81298	542068
281134	542069
91879	542070
196641	542071
204612	542072
117192	542073
192090	542074
194167	542075
292683	542076
209092	542077
295551	542078
234533	542079
277996	542080
175243	542081
241489	542081
5622	542082
186000	542083
75501	542084
41059	542085
285330	542086
247572	542087
55532	542088
257381	542089
136615	542090
186001	542091
56641	542092
3291	542093
291721	542094
55064	542095
205298	542096
172425	542097
2772	542098
114770	542099
39677	542100
237952	542101
215743	542102
276046	542103
242338	542104
307831	542105
3513	542106
139539	542107
9605	542108
152809	542109
261112	542110
301860	542111
304843	542112
11028	542113
278637	542114
238376	542115
209416	542116
262554	542117
154995	542118
243386	542119
308952	542120
38093	542121
109942	542122
280890	542122
209413	542123
252470	542124
262613	542125
17658	542126
277254	542127
306707	542128
63682	542129
62933	542130
278468	542131
286519	542132
137991	542133
9793	542134
216540	542135
95488	542136
272997	542137
43305	542138
248848	542139
315273	542140
286521	542141
223367	542142
49050	542143
101457	542144
259965	542145
96745	542146
300902	542147
241766	542148
299657	542149
50407	542150
101458	542151
291955	542152
42404	542153
269360	542154
299994	542155
297862	542156
299658	542157
239948	542158
81805	542159
279479	542160
167230	542161
155801	542162
15490	542163
296123	542164
57805	542165
10552	542166
238411	542167
285971	542168
163488	542169
277220	542170
299590	542171
285661	542172
63178	542173
283966	542174
307422	542175
271625	542176
161929	542177
277221	542178
152349	542179
283035	542180
304548	542181
306591	542182
262489	542183
262048	542184
301709	542185
286724	542186
300116	542187
282818	542188
37579	542189
265740	542190
299054	542191
271088	542192
242569	542193
282821	542194
116388	542195
86016	542196
268497	542197
283416	542198
19513	542199
43541	542201
174240	542202
310986	542203
282920	542204
259740	542205
283406	542206
254150	542207
305229	542208
235020	542209
43537	542210
81408	542211
229075	542212
84024	542213
286636	542214
249279	542215
112895	542216
281031	542217
188664	542218
252754	542219
271558	542220
213016	542221
264832	542222
265491	542223
11520	542224
287052	542225
262130	542226
313716	542227
119139	542228
279084	542229
295562	542230
92111	542231
36447	542232
86142	542233
290981	542234
256391	542235
262131	542236
279088	542237
270993	542238
120607	542239
116742	542240
58665	542241
213691	542242
311366	542243
27294	542244
254830	542245
198549	542246
24543	542247
67690	542248
294897	542249
276216	542250
98873	542251
307044	542252
307436	542253
198563	542254
118025	542255
62943	542256
263745	542256
186994	542257
98652	542258
32418	542259
277234	542260
95626	542261
43490	542262
118026	542263
83236	542264
138828	542265
230502	542266
303244	542267
51044	542268
301950	542269
159706	542270
214129	542271
34848	542272
88509	542273
20662	542274
246299	542275
301952	542276
51821	542277
90068	542278
156163	542279
228617	542280
277787	542281
92785	542282
82754	542283
26507	542284
52237	542285
242901	542286
267144	542287
91369	542288
263886	542289
300935	542290
77237	542291
5178	542292
22180	542293
282967	542294
292905	542295
282642	542296
295168	542297
278617	542298
285356	542299
13809	542300
149638	542301
313006	542302
23159	542303
177219	542304
251803	542305
278616	542306
12053	542307
